org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
S43,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,Wait - User,2012-05-03 13:59:08+00:00,1-739459092
S43,Sweden,se,Fredrik,Org line C,V3_2,Completed,Medium,PROD660,Resolved,2012-05-03 16:34:04+00:00,1-739459092
S43,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD660,Closed,2012-05-11 01:17:43+00:00,1-739459092
S42,Sweden,se,Torbjörn,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:08:42+00:00,1-739459105
S42,Sweden,se,Torbjörn,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:09:10+00:00,1-739459105
S42,Sweden,se,Torbjörn,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-03 14:09:49+00:00,1-739459105
S42,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:50:19+00:00,1-739459105
G140 2nd,Sweden,se,Fredrik,Org line C,E_10,Queued,Medium,PROD660,Awaiting Assignment,2012-05-03 14:54:51+00:00,1-739459105
G140 2nd,Sweden,se,Robin,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-03 14:56:39+00:00,1-739459105
G140 2nd,Sweden,se,Robin,Org line C,E_10,Accepted,Medium,PROD660,Assigned,2012-05-03 15:00:10+00:00,1-739459105
G140 2nd,Sweden,se,Magnus,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-03 15:04:01+00:00,1-739459105
G140 2nd,Sweden,se,Magnus,Org line C,E_10,Accepted,Medium,PROD660,Wait - User,2012-05-03 15:10:14+00:00,1-739459105
G140 2nd,Sweden,se,Magnus,Org line C,E_10,Completed,Medium,PROD660,Resolved,2012-05-04 09:46:29+00:00,1-739459105
G140 2nd,0,se,Siebel,Org line C,E_10,Completed,Medium,PROD660,Closed,2012-05-05 01:04:22+00:00,1-739459105
S43,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:31:58+00:00,1-739459184
S43,Sweden,se,Fredrik,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:32:35+00:00,1-739459184
S43,Sweden,se,Fredrik,Org line C,V3_2,Completed,Medium,PROD660,Resolved,2012-05-03 14:33:21+00:00,1-739459184
S43,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD660,Closed,2012-05-11 01:17:34+00:00,1-739459184
D3,Brazil,br,Alexandre,Org line B,A2_1,Accepted,Medium,PROD126,In Progress,2012-05-03 14:39:32+00:00,1-739459635
D3,Brazil,br,Alexandre,Org line B,A2_1,Accepted,Medium,PROD126,In Progress,2012-05-03 14:39:38+00:00,1-739459635
D3,Brazil,br,Alexandre,Org line B,A2_1,Accepted,Medium,PROD126,Wait,2012-05-03 15:07:02+00:00,1-739459635
S2 2nd,Brazil,br,Alexandre,Org line A2,A2_2,Queued,Medium,PROD126,Awaiting Assignment,2012-05-03 16:00:52+00:00,1-739459635
S2 2nd,Brazil,br,Nilton,Org line A2,A2_2,Accepted,Medium,PROD126,In Progress,2012-05-03 16:15:50+00:00,1-739459635
S2 2nd,Brazil,br,Nilton,Org line A2,A2_2,Accepted,Medium,PROD126,Assigned,2012-05-03 16:15:56+00:00,1-739459635
S2 2nd,Brazil,br,Vladimir,Org line A2,A2_2,Accepted,Medium,PROD126,In Progress,2012-05-03 16:17:11+00:00,1-739459635
S2 2nd,Brazil,br,Vladimir,Org line A2,A2_2,Accepted,Medium,PROD126,In Progress,2012-05-03 16:17:23+00:00,1-739459635
S2 2nd,Brazil,br,Vladimir,Org line A2,A2_2,Accepted,Medium,PROD126,Wait - Vendor,2012-05-03 16:20:15+00:00,1-739459635
D3,Brazil,br,Vladimir,Org line B,A2_1,Queued,Medium,PROD126,Awaiting Assignment,2012-05-04 20:29:27+00:00,1-739459635
D3,Brazil,br,Diego,Org line B,A2_1,Accepted,Medium,PROD126,In Progress,2012-05-04 20:48:25+00:00,1-739459635
D3,Brazil,br,Diego,Org line B,A2_1,Accepted,Medium,PROD126,Assigned,2012-05-04 20:48:34+00:00,1-739459635
D3,Brazil,br,Alexandre,Org line B,A2_1,Accepted,Medium,PROD126,In Progress,2012-05-04 21:49:52+00:00,1-739459635
D3,Brazil,br,Alexandre,Org line B,A2_1,Completed,Medium,PROD126,Resolved,2012-05-04 21:51:51+00:00,1-739459635
D3,0,br,Siebel,Org line B,A2_1,Completed,Medium,PROD126,Closed,2012-05-05 01:04:19+00:00,1-739459635
G96,POLAND,fr,Tadeusz,Org line C,V3_2,Accepted,Medium,PROD698,In Progress,2012-05-03 13:57:25+00:00,1-739467311
G96,POLAND,fr,Tadeusz,Org line C,V3_2,Accepted,Medium,PROD698,In Progress,2012-05-03 13:59:30+00:00,1-739467311
G96,POLAND,fr,Tadeusz,Org line C,V3_2,Accepted,Medium,PROD698,In Progress,2012-05-03 14:04:30+00:00,1-739467311
G22 2nd,POLAND,fr,Tadeusz,Org line A2,A2_2,Queued,Medium,PROD698,Awaiting Assignment,2012-05-03 14:05:26+00:00,1-739467311
G22 2nd,Sweden,fr,Mohammad,Org line A2,A2_2,Accepted,Medium,PROD698,In Progress,2012-05-03 14:48:10+00:00,1-739467311
G22 2nd,Sweden,fr,Mohammad,Org line A2,A2_2,Accepted,Medium,PROD698,Wait - User,2012-05-03 14:51:16+00:00,1-739467311
G22 2nd,Sweden,fr,Mohammad,Org line A2,A2_2,Completed,Medium,PROD698,Resolved,2012-05-03 15:08:41+00:00,1-739467311
G22 2nd,0,fr,Siebel,Org line A2,A2_2,Completed,Medium,PROD698,Closed,2012-05-11 01:17:42+00:00,1-739467311
S42,Sweden,se,Niklas,Org line C,V3_2,Accepted,Medium,PROD666,In Progress,2012-05-03 14:05:51+00:00,1-739467664
S42,Sweden,se,Niklas,Org line C,V3_2,Accepted,Medium,PROD666,In Progress,2012-05-03 14:09:45+00:00,1-739467664
S42,Sweden,se,Niklas,Org line C,V3_2,Completed,Medium,PROD666,In Call,2012-05-03 14:12:43+00:00,1-739467664
S37,Sweden,se,Victor,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:02:07+00:00,1-739467939
S37,Sweden,se,Victor,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:03:13+00:00,1-739467939
S37,Sweden,se,Victor,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:09:20+00:00,1-739467939
G49,Sweden,se,Victor,Org line C,V3_2,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:09:24+00:00,1-739467939
G49,Sweden,se,Josef,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:22:13+00:00,1-739467939
S30 2nd,Sweden,se,Josef,Org line G4,,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:22:35+00:00,1-739467939
S30 2nd,Sweden,se,Gustav,Org line G4,,Accepted,Medium,PROD240,In Progress,2012-05-03 14:38:25+00:00,1-739467939
G49,Sweden,se,Gustav,Org line C,V3_2,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:46:07+00:00,1-739467939
G49,Sweden,se,Anna,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:51:21+00:00,1-739467939
S21 2nd,Sweden,se,Anna,Org line A2,A2_3,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:54:00+00:00,1-739467939
S21 2nd,Sweden,se,Kristina,Org line A2,A2_3,Accepted,Medium,PROD240,In Progress,2012-05-03 15:01:29+00:00,1-739467939
S21 2nd,Sweden,se,Kristina,Org line A2,A2_3,Completed,Medium,PROD240,Resolved,2012-05-03 16:09:31+00:00,1-739467939
S21 2nd,0,se,Siebel,Org line A2,A2_3,Completed,Medium,PROD240,Closed,2012-05-11 01:17:41+00:00,1-739467939
S37,Sweden,se,Kristoffer,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-03 14:20:48+00:00,1-739468022
S37,Sweden,se,Kristoffer,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-03 14:21:03+00:00,1-739468022
S37,Sweden,se,Kristoffer,Org line C,V3_2,Completed,Low,PROD13,In Call,2012-05-03 14:21:48+00:00,1-739468022
R5,RUSSIAN FEDERATION,ru,Maxim,Org line B,,Accepted,Medium,PROD258,In Progress,2012-05-03 14:06:07+00:00,1-739468081
R5,RUSSIAN FEDERATION,ru,Maxim,Org line B,,Accepted,Medium,PROD258,In Progress,2012-05-03 14:06:48+00:00,1-739468081
G179,RUSSIAN FEDERATION,ru,Maxim,Org line C,V3_2,Queued,Medium,PROD258,Awaiting Assignment,2012-05-03 14:25:46+00:00,1-739468081
G179,RUSSIAN FEDERATION,ru,Maxim,Org line C,V3_2,Queued,Medium,PROD258,Awaiting Assignment,2012-05-03 14:25:47+00:00,1-739468081
G179,POLAND,ru,Krzysztof,Org line C,V3_2,Accepted,Medium,PROD258,In Progress,2012-05-03 14:32:30+00:00,1-739468081
G179,POLAND,ru,Krzysztof,Org line C,V3_2,Accepted,Medium,PROD258,Assigned,2012-05-03 14:32:34+00:00,1-739468081
G179,POLAND,ru,Maciej,Org line C,V3_2,Accepted,Medium,PROD258,In Progress,2012-05-03 14:45:17+00:00,1-739468081
R5,POLAND,ru,Maciej,Org line B,,Queued,Medium,PROD258,Awaiting Assignment,2012-05-03 14:57:59+00:00,1-739468081
R5,RUSSIAN FEDERATION,ru,Ivan,Org line B,,Accepted,Medium,PROD258,In Progress,2012-05-03 15:26:49+00:00,1-739468081
R5,RUSSIAN FEDERATION,ru,Ivan,Org line B,,Accepted,Medium,PROD258,Wait - User,2012-05-03 15:28:56+00:00,1-739468081
R5,RUSSIAN FEDERATION,ru,Ivan,Org line B,,Accepted,Medium,PROD258,Assigned,2012-05-03 16:11:50+00:00,1-739468081
R5,RUSSIAN FEDERATION,ru,Valentin,Org line B,,Accepted,Medium,PROD258,In Progress,2012-05-04 06:28:17+00:00,1-739468081
R5,RUSSIAN FEDERATION,ru,Valentin,Org line B,,Accepted,Medium,PROD258,Wait - User,2012-05-04 06:28:38+00:00,1-739468081
R5,RUSSIAN FEDERATION,ru,Valentin,Org line B,,Accepted,Medium,PROD258,In Progress,2012-05-04 06:29:48+00:00,1-739468081
R5,RUSSIAN FEDERATION,ru,Maxim,Org line B,,Completed,Medium,PROD258,Resolved,2012-05-04 12:52:50+00:00,1-739468081
R5,0,ru,Siebel,Org line B,,Completed,Medium,PROD258,Closed,2012-05-12 01:16:54+00:00,1-739468081
S42,Sweden,se,Victor,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-03 14:19:19+00:00,1-739468120
S42,Sweden,se,Victor,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-03 14:19:49+00:00,1-739468120
G146 2nd,Sweden,se,Victor,Org line C,E_10,Queued,Medium,PROD544,Awaiting Assignment,2012-05-03 14:36:32+00:00,1-739468120
G146 2nd,Sweden,se,Victor,Org line C,E_10,Queued,Medium,PROD544,Awaiting Assignment,2012-05-03 14:36:33+00:00,1-739468120
G146 2nd,Sweden,se,Tina,Org line C,E_10,Accepted,Medium,PROD544,In Progress,2012-05-03 14:51:30+00:00,1-739468120
G146 2nd,Sweden,se,Tina,Org line C,E_10,Completed,Medium,PROD544,Resolved,2012-05-03 15:01:12+00:00,1-739468120
G146 2nd,0,se,Siebel,Org line C,E_10,Completed,Medium,PROD544,Closed,2012-05-11 01:17:36+00:00,1-739468120
S37,Sweden,se,Kristoffer,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:39:02+00:00,1-739468278
S37,Sweden,se,Kristoffer,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:39:07+00:00,1-739468278
S37,Sweden,se,Kristoffer,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:40:58+00:00,1-739468278
S37,Sweden,se,Kristoffer,Org line C,V3_2,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:41:35+00:00,1-739468278
S37,Sweden,se,Anna,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:42:24+00:00,1-739468278
G49,Sweden,se,Anna,Org line C,V3_2,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:45:12+00:00,1-739468278
G49,Sweden,se,Anna,Org line C,V3_2,Accepted,Medium,PROD240,In Progress,2012-05-03 14:45:16+00:00,1-739468278
S21 2nd,Sweden,se,Anna,Org line A2,A2_3,Queued,Medium,PROD240,Awaiting Assignment,2012-05-03 14:45:54+00:00,1-739468278
S21 2nd,Sweden,se,Kristina,Org line A2,A2_3,Accepted,Medium,PROD240,In Progress,2012-05-03 15:01:03+00:00,1-739468278
S21 2nd,Sweden,se,Kristina,Org line A2,A2_3,Completed,Medium,PROD240,Resolved,2012-05-03 16:04:48+00:00,1-739468278
S21 2nd,0,se,Siebel,Org line A2,A2_3,Completed,Medium,PROD240,Closed,2012-05-11 01:17:32+00:00,1-739468278
S37,Sweden,se,Victor,Org line C,V3_2,Accepted,High,PROD240,In Progress,2012-05-03 15:02:07+00:00,1-739468881
S37,Sweden,se,Victor,Org line C,V3_2,Accepted,High,PROD240,In Progress,2012-05-03 15:02:24+00:00,1-739468881
S37,Sweden,se,Victor,Org line C,V3_2,Accepted,High,PROD240,In Progress,2012-05-03 15:03:57+00:00,1-739468881
S37,Sweden,se,Victor,Org line C,V3_2,Queued,High,PROD240,Awaiting Assignment,2012-05-03 15:06:36+00:00,1-739468881
S37,Sweden,se,Victor,Org line C,V3_2,Accepted,High,PROD240,In Progress,2012-05-03 15:07:09+00:00,1-739468881
G49,Sweden,se,Victor,Org line C,V3_2,Queued,High,PROD240,Awaiting Assignment,2012-05-03 15:07:40+00:00,1-739468881
G49,Sweden,se,Anna,Org line C,V3_2,Accepted,High,PROD240,In Progress,2012-05-03 15:14:04+00:00,1-739468881
S21 2nd,Sweden,se,Anna,Org line A2,A2_3,Queued,High,PROD240,Awaiting Assignment,2012-05-03 15:15:18+00:00,1-739468881
S21 2nd,Sweden,se,Kristina,Org line A2,A2_3,Accepted,High,PROD240,In Progress,2012-05-03 15:17:34+00:00,1-739468881
S21 2nd,Sweden,se,Kristina,Org line A2,A2_3,Completed,High,PROD240,Resolved,2012-05-03 16:03:00+00:00,1-739468881
S21 2nd,0,se,Siebel,Org line A2,A2_3,Completed,High,PROD240,Closed,2012-05-11 01:17:25+00:00,1-739468881
G96,INDIA,pl,Vijay,Org line C,V3_2,Accepted,Low,PROD454,In Progress,2012-05-03 14:59:43+00:00,1-739470439
G96,INDIA,pl,Vijay,Org line C,V3_2,Accepted,Low,PROD454,In Progress,2012-05-03 15:01:28+00:00,1-739470439
G96,INDIA,pl,Vijay,Org line C,V3_2,Accepted,Low,PROD454,Wait - User,2012-05-03 15:13:49+00:00,1-739470439
G96,INDIA,pl,Vijay,Org line C,V3_2,Accepted,Low,PROD454,In Progress,2012-05-03 17:02:30+00:00,1-739470439
G96,INDIA,pl,Vijay,Org line C,V3_2,Completed,Low,PROD454,In Call,2012-05-03 17:02:33+00:00,1-739470439
S42,Sweden,se,Vanessa,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:34:00+00:00,1-739470443
S42,Sweden,se,Vanessa,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:34:10+00:00,1-739470443
S43,Sweden,se,Vanessa,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-03 14:55:48+00:00,1-739470443
S43,Sweden,se,Björn,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 14:56:01+00:00,1-739470443
S43,Sweden,se,Björn,Org line C,V3_2,Accepted,Medium,PROD660,Assigned,2012-05-03 14:56:17+00:00,1-739470443
S43,Sweden,se,Amer,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-03 15:23:52+00:00,1-739470443
S43,Sweden,se,Amer,Org line C,V3_2,Accepted,Medium,PROD660,Wait - User,2012-05-03 15:23:59+00:00,1-739470443
S43,Sweden,se,Amer,Org line C,V3_2,Completed,Medium,PROD660,Resolved,2012-05-04 13:21:46+00:00,1-739470443
S43,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD660,Closed,2012-05-12 01:16:50+00:00,1-739470443
G96,POLAND,pl,Gael,Org line C,V3_2,Accepted,Low,PROD536,In Progress,2012-05-03 14:31:50+00:00,1-739470471
G96,POLAND,pl,Gael,Org line C,V3_2,Accepted,Low,PROD536,In Progress,2012-05-03 14:32:35+00:00,1-739470471
G96,POLAND,pl,Gael,Org line C,V3_2,Completed,Low,PROD536,In Call,2012-05-03 15:11:41+00:00,1-739470471
S42,Sweden,se,Simon,Org line C,V3_2,Accepted,Medium,PROD453,In Progress,2012-05-03 14:45:45+00:00,1-739470667
S42,Sweden,se,Simon,Org line C,V3_2,Accepted,Medium,PROD453,In Progress,2012-05-03 14:46:16+00:00,1-739470667
S42,Sweden,se,Simon,Org line C,V3_2,Completed,Medium,PROD453,Resolved,2012-05-03 14:56:50+00:00,1-739470667
S42,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD453,Closed,2012-05-11 01:17:29+00:00,1-739470667
G96,POLAND,pl,Gael,Org line C,V3_2,Accepted,Low,PROD544,In Progress,2012-05-03 15:31:24+00:00,1-739470748
G96,POLAND,pl,Gael,Org line C,V3_2,Accepted,Low,PROD544,In Progress,2012-05-03 15:31:55+00:00,1-739470748
G96,POLAND,pl,Gael,Org line C,V3_2,Completed,Low,PROD544,In Call,2012-05-03 15:37:48+00:00,1-739470748
S42,Sweden,se,Vanessa,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-03 15:04:02+00:00,1-739470868
S42,Sweden,se,Vanessa,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-03 15:06:45+00:00,1-739470868
G146 2nd,Sweden,se,Vanessa,Org line C,E_10,Queued,Medium,PROD544,Awaiting Assignment,2012-05-03 15:51:37+00:00,1-739470868
G146 2nd,Sweden,se,Yannick,Org line C,E_10,Accepted,Medium,PROD544,In Progress,2012-05-03 15:57:38+00:00,1-739470868
G146 2nd,Sweden,se,Yannick,Org line C,E_10,Accepted,Medium,PROD544,Wait - User,2012-05-03 16:12:51+00:00,1-739470868
G146 2nd,Sweden,se,Yannick,Org line C,E_10,Completed,Medium,PROD544,Resolved,2012-05-04 12:32:13+00:00,1-739470868
G146 2nd,0,se,Siebel,Org line C,E_10,Completed,Medium,PROD544,Closed,2012-05-05 01:04:16+00:00,1-739470868
L51 3rd,Sweden,se,Rajesh Krishna,Org line A2,D_1,Accepted,Medium,PROD607,In Progress,2012-05-03 13:59:03+00:00,1-739471935
L51 3rd,Sweden,se,Rajesh Krishna,Org line A2,D_1,Accepted,Medium,PROD607,In Progress,2012-05-03 13:59:40+00:00,1-739471935
L38 3rd,Sweden,se,Rajesh Krishna,Org line A2,D_1,Queued,Medium,PROD607,Awaiting Assignment,2012-05-03 13:59:48+00:00,1-739471935
L38 3rd,Sweden,se,Praveen,Org line A2,D_1,Accepted,Medium,PROD607,In Progress,2012-05-03 14:07:16+00:00,1-739471935
L38 3rd,Sweden,se,Praveen,Org line A2,D_1,Accepted,Medium,PROD607,Wait - User,2012-05-03 14:23:25+00:00,1-739471935
L38 3rd,Sweden,se,Praveen,Org line A2,D_1,Completed,Medium,PROD607,Resolved,2012-05-04 16:03:55+00:00,1-739471935
L38 3rd,0,se,Siebel,Org line A2,D_1,Completed,Medium,PROD607,Closed,2012-05-12 01:16:54+00:00,1-739471935
D2,Belgium,be,Evy,Org line C,A2_1,Accepted,Medium,PROD794,In Progress,2012-05-03 14:45:34+00:00,1-739472317
D2,Belgium,be,Evy,Org line C,A2_1,Accepted,Medium,PROD794,In Progress,2012-05-03 14:45:49+00:00,1-739472317
D2,Belgium,be,Evy,Org line C,A2_1,Accepted,Medium,PROD794,Wait - Vendor,2012-05-03 15:04:58+00:00,1-739472317
D2,0,be,Siebel,Org line C,A2_1,Accepted,Medium,PROD794,Wait - Vendor,2012-05-06 15:15:12+00:00,1-739472317
D2,Belgium,be,Evy,Org line C,A2_1,Accepted,Medium,PROD794,Wait - Vendor,2012-05-07 12:30:37+00:00,1-739472317
D2,Belgium,be,Evy,Org line C,A2_1,Accepted,Medium,PROD794,Assigned,2012-05-07 19:20:00+00:00,1-739472317
D2,Belgium,be,Ellen,Org line C,A2_1,Accepted,Medium,PROD794,In Progress,2012-05-08 09:20:06+00:00,1-739472317
D2,Belgium,be,Ellen,Org line C,A2_1,Accepted,Medium,PROD794,Wait - Vendor,2012-05-08 09:34:33+00:00,1-739472317
D2,0,be,Siebel,Org line C,A2_1,Accepted,Medium,PROD794,Wait - Vendor,2012-05-10 12:30:39+00:00,1-739472317
D2,Belgium,be,Ellen,Org line C,A2_1,Completed,Medium,PROD794,Resolved,2012-05-15 08:18:45+00:00,1-739472317
D2,0,be,Siebel,Org line C,A2_1,Completed,Medium,PROD794,Closed,2012-05-16 01:19:39+00:00,1-739472317
G96,Brazil,br,Larissa,Org line C,V3_2,Accepted,Medium,PROD253,In Progress,2012-05-03 14:34:43+00:00,1-739472361
G96,Brazil,br,Larissa,Org line C,V3_2,Accepted,Medium,PROD253,In Progress,2012-05-03 14:39:58+00:00,1-739472361
S9 2nd,Brazil,br,Larissa,Org line B,V3_2,Queued,Medium,PROD253,Awaiting Assignment,2012-05-03 14:42:01+00:00,1-739472361
S9 2nd,Brazil,br,Marcelo,Org line B,V3_2,Accepted,Medium,PROD253,In Progress,2012-05-03 16:15:25+00:00,1-739472361
S9 2nd,Brazil,br,Marcelo,Org line B,V3_2,Accepted,Medium,PROD253,Wait - User,2012-05-03 16:39:59+00:00,1-739472361
S9 2nd,Brazil,br,Marcelo,Org line B,V3_2,Completed,Medium,PROD253,Resolved,2012-05-03 20:13:08+00:00,1-739472361
S9 2nd,0,br,Siebel,Org line B,V3_2,Completed,Medium,PROD253,Closed,2012-05-04 01:03:03+00:00,1-739472361
G97,Brazil,se,Roberto,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-03 14:45:57+00:00,1-739472433
G97,Brazil,se,Roberto,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-03 14:48:12+00:00,1-739472433
S49,Brazil,se,Roberto,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-05-03 14:51:12+00:00,1-739472433
S49,POLAND,se,Mario Alberto,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-03 15:16:41+00:00,1-739472433
G97,POLAND,se,Mario Alberto,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-05-03 15:17:24+00:00,1-739472433
G97,POLAND,se,Tomasz,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-03 15:28:31+00:00,1-739472433
G97,POLAND,se,Tomasz,Org line C,V3_2,Accepted,Low,PROD455,Assigned,2012-05-03 15:28:42+00:00,1-739472433
G97,POLAND,se,Karoly,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-03 15:34:19+00:00,1-739472433
G97,POLAND,se,Karoly,Org line C,V3_2,Accepted,Low,PROD455,Wait - User,2012-05-03 15:37:54+00:00,1-739472433
G97,INDIA,se,Vijay,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-03 16:49:37+00:00,1-739472433
G255 2nd,INDIA,se,Vijay,Org line C,E_10,Queued,Low,PROD455,Awaiting Assignment,2012-05-03 16:57:40+00:00,1-739472433
G96,INDIA,se,Vijay,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-03 16:57:47+00:00,1-739472433
S49,INDIA,se,Vijay,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-05-03 16:58:27+00:00,1-739472433
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-04 10:28:55+00:00,1-739472433
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,Assigned,2012-05-04 10:28:59+00:00,1-739472433
S49,POLAND,se,Mario Alberto,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-04 10:56:31+00:00,1-739472433
G172,POLAND,se,Mario Alberto,Other,,Queued,Low,PROD455,Awaiting Assignment,2012-05-04 10:58:05+00:00,1-739472433
G172,Czech Republic,se,Michail,Other,,Accepted,Low,PROD455,In Progress,2012-05-04 12:17:08+00:00,1-739472433
S49,Czech Republic,se,Michail,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-05-04 12:18:42+00:00,1-739472433
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-04 13:43:15+00:00,1-739472433
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,Assigned,2012-05-04 13:43:20+00:00,1-739472433
S49,POLAND,se,Mario Alberto,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-04 14:00:38+00:00,1-739472433
S49,POLAND,se,Mario Alberto,Org line C,V3_2,Completed,Low,PROD455,Resolved,2012-05-04 14:03:40+00:00,1-739472433
S49,0,se,Siebel,Org line C,V3_2,Completed,Low,PROD455,Closed,2012-05-12 01:16:49+00:00,1-739472433
G96,Brazil,pl,Felippe,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-03 14:02:06+00:00,1-739474521
G96,Brazil,pl,Felippe,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-03 14:02:34+00:00,1-739474521
G96,Brazil,pl,Felippe,Org line C,V3_2,Completed,Low,PROD13,In Call,2012-05-03 14:08:41+00:00,1-739474521
G96,Brazil,pl,Felippe,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 14:12:56+00:00,1-739474661
G96,Brazil,pl,Felippe,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-03 14:13:16+00:00,1-739474661
G96,Brazil,pl,Felippe,Org line C,V3_2,Completed,Low,PROD424,In Call,2012-05-03 14:16:20+00:00,1-739474661
D5,Belgium,be,Jan,Org line C,A2_1,Accepted,Low,PROD328,In Progress,2012-05-03 14:33:44+00:00,1-739474674
D5,Belgium,be,Jan,Org line C,A2_1,Accepted,Low,PROD328,In Progress,2012-05-03 14:34:09+00:00,1-739474674
D4,Belgium,be,Jan,Org line A2,A2_1,Queued,Low,PROD328,Awaiting Assignment,2012-05-03 14:57:36+00:00,1-739474674
D5,Belgium,be,Jan,Org line C,A2_1,Accepted,Low,PROD328,In Progress,2012-05-03 14:57:56+00:00,1-739474674
D4,Belgium,be,Jan,Org line A2,A2_1,Queued,Low,PROD328,Awaiting Assignment,2012-05-03 14:58:14+00:00,1-739474674
D4,Brazil,be,Paulo,Org line A2,A2_1,Accepted,Low,PROD328,In Progress,2012-05-03 19:04:23+00:00,1-739474674
A5,Brazil,be,Paulo,Org line V11,,Queued,Low,PROD328,Awaiting Assignment,2012-05-03 19:06:49+00:00,1-739474674
A5,Germany,be,Armin,Org line V11,,Accepted,Low,PROD328,In Progress,2012-05-04 12:55:14+00:00,1-739474674
D4,Germany,be,Armin,Org line A2,A2_1,Queued,Low,PROD328,Awaiting Assignment,2012-05-04 12:55:58+00:00,1-739474674
D4,POLAND,be,Przemyslaw,Org line A2,A2_1,Accepted,Low,PROD328,In Progress,2012-05-04 14:36:48+00:00,1-739474674
D5,POLAND,be,Przemyslaw,Org line C,A2_1,Queued,Low,PROD328,Awaiting Assignment,2012-05-04 14:38:13+00:00,1-739474674
D5,Belgium,be,Katia,Org line C,A2_1,Accepted,Low,PROD328,In Progress,2012-05-04 14:39:01+00:00,1-739474674
