org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ
10972.0,COMPLETE,A_ACTIVATED,2012-02-03 14:24:21.924000+00:00,2012-01-25 10:54:04.027000+00:00,203832,27000
10972.0,COMPLETE,O_ACCEPTED,2012-02-03 14:24:21.924000+00:00,2012-01-25 10:54:04.027000+00:00,203832,27000
10972.0,COMPLETE,A_APPROVED,2012-02-03 14:24:21.924000+00:00,2012-01-25 10:54:04.027000+00:00,203832,27000
10972.0,COMPLETE,A_REGISTERED,2012-02-03 14:24:21.924000+00:00,2012-01-25 10:54:04.027000+00:00,203832,27000
10972.0,COMPLETE,W_Valideren aanvraag,2012-02-03 14:24:30.380000+00:00,2012-01-25 10:54:04.027000+00:00,203832,27000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 11:01:19.001000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 11:01:19.305000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
112.0,COMPLETE,A_PREACCEPTED,2012-01-25 11:02:06.970000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11121.0,COMPLETE,A_ACCEPTED,2012-01-25 12:12:03.888000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11121.0,COMPLETE,O_SELECTED,2012-01-25 12:16:28.654000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11121.0,COMPLETE,A_FINALIZED,2012-01-25 12:16:28.655000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11121.0,COMPLETE,O_CREATED,2012-01-25 12:16:29.901000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11121.0,COMPLETE,O_SENT,2012-01-25 12:16:29.959000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11121.0,COMPLETE,W_Completeren aanvraag,2012-01-25 12:16:32.033000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10861.0,COMPLETE,W_Nabellen offertes,2012-02-01 11:40:02.249000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11049.0,COMPLETE,O_SENT_BACK,2012-02-02 10:50:54.900000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11049.0,COMPLETE,W_Nabellen offertes,2012-02-02 10:50:56.249000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10609.0,COMPLETE,W_Valideren aanvraag,2012-02-09 09:36:06.432000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10972.0,COMPLETE,W_Valideren aanvraag,2012-02-09 11:09:01.872000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11009.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-09 16:56:05.345000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11009.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-09 16:58:09.086000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11201.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-09 20:38:08.211000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10982.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-13 14:23:16.936000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11000.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-14 14:24:28.533000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11000.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-14 14:25:05.998000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
11259.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-16 10:05:35.962000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10972.0,COMPLETE,A_ACTIVATED,2012-02-16 11:08:46.749000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10972.0,COMPLETE,A_APPROVED,2012-02-16 11:08:46.749000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10972.0,COMPLETE,A_REGISTERED,2012-02-16 11:08:46.749000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10972.0,COMPLETE,O_ACCEPTED,2012-02-16 11:08:46.749000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
10972.0,COMPLETE,W_Valideren aanvraag,2012-02-16 11:08:55.372000+00:00,2012-01-25 11:01:19.001000+00:00,203835,35000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 11:13:17.359000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 11:13:17.494000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10889.0,COMPLETE,A_PREACCEPTED,2012-01-25 11:25:52.458000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10889.0,COMPLETE,W_Afhandelen leads,2012-01-25 11:25:54.063000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11121.0,COMPLETE,W_Completeren aanvraag,2012-01-25 12:30:14.870000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10889.0,COMPLETE,W_Completeren aanvraag,2012-01-25 13:40:49.111000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10889.0,COMPLETE,W_Completeren aanvraag,2012-01-25 13:48:12.515000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11203.0,COMPLETE,W_Completeren aanvraag,2012-01-28 12:16:10.085000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11201.0,COMPLETE,W_Completeren aanvraag,2012-01-30 20:11:48.526000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11003.0,COMPLETE,W_Completeren aanvraag,2012-01-31 14:49:40.812000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11003.0,COMPLETE,W_Completeren aanvraag,2012-01-31 15:14:57.318000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11003.0,COMPLETE,W_Completeren aanvraag,2012-01-31 16:23:09.560000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10889.0,COMPLETE,W_Completeren aanvraag,2012-01-31 16:52:50.739000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10982.0,COMPLETE,W_Completeren aanvraag,2012-01-31 19:39:33.262000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11000.0,COMPLETE,W_Completeren aanvraag,2012-02-01 13:05:41.462000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10933.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:08:29.983000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10933.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:08:42.401000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10881.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:14:11.820000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11119.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:18:34.691000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10913.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:21:09.295000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10933.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:26:58.808000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10933.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:27:10.175000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
11019.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:31:44.251000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10881.0,COMPLETE,W_Completeren aanvraag,2012-02-01 20:46:07.668000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10889.0,COMPLETE,A_DECLINED,2012-02-01 21:04:59.413000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
10889.0,COMPLETE,W_Completeren aanvraag,2012-02-01 21:05:03.351000+00:00,2012-01-25 11:13:17.359000+00:00,203838,10000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 11:17:51.824000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 11:17:52.143000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
10889.0,COMPLETE,A_PREACCEPTED,2012-01-25 11:26:17.601000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
10889.0,COMPLETE,W_Afhandelen leads,2012-01-25 11:26:18.814000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
10861.0,COMPLETE,W_Completeren aanvraag,2012-01-25 12:39:45.511000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,W_Completeren aanvraag,2012-01-25 14:32:52.880000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,W_Completeren aanvraag,2012-01-25 14:33:53.109000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,A_ACCEPTED,2012-01-25 14:36:05.468000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,A_FINALIZED,2012-01-25 14:37:54.523000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,O_SELECTED,2012-01-25 14:37:54.523000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,O_CREATED,2012-01-25 14:37:55.701000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,O_SENT,2012-01-25 14:37:55.730000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,W_Completeren aanvraag,2012-01-25 14:37:57.059000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11179.0,COMPLETE,W_Nabellen offertes,2012-01-25 14:40:37.421000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11122.0,COMPLETE,W_Nabellen offertes,2012-01-31 19:37:31.414000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
10861.0,COMPLETE,W_Nabellen offertes,2012-02-01 12:27:49.498000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11119.0,COMPLETE,W_Nabellen offertes,2012-02-01 18:07:33.269000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
10914.0,COMPLETE,W_Nabellen offertes,2012-02-03 20:39:29.135000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
11009.0,COMPLETE,W_Nabellen offertes,2012-02-07 19:41:48.396000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
10913.0,COMPLETE,W_Nabellen offertes,2012-02-11 15:33:22.374000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
10913.0,COMPLETE,W_Nabellen offertes,2012-02-17 15:49:33.087000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
10913.0,COMPLETE,W_Nabellen offertes,2012-02-25 09:15:39.734000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
112.0,COMPLETE,A_CANCELLED,2012-02-25 09:15:39.737000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
112.0,COMPLETE,O_CANCELLED,2012-02-25 09:15:39.737000+00:00,2012-01-25 11:17:51.824000+00:00,203841,6000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 11:19:36.726000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 11:19:37.146000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
112.0,COMPLETE,A_PREACCEPTED,2012-01-25 11:20:14.045000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10861.0,COMPLETE,A_ACCEPTED,2012-01-25 12:35:26.383000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10861.0,COMPLETE,O_SELECTED,2012-01-25 12:36:51.178000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10861.0,COMPLETE,A_FINALIZED,2012-01-25 12:36:51.178000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10861.0,COMPLETE,O_CREATED,2012-01-25 12:36:52.708000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10861.0,COMPLETE,O_SENT,2012-01-25 12:36:52.739000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10861.0,COMPLETE,W_Completeren aanvraag,2012-01-25 12:36:54.347000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10861.0,COMPLETE,W_Nabellen offertes,2012-02-01 11:48:29.119000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10913.0,COMPLETE,W_Nabellen offertes,2012-02-02 13:52:16.201000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10899.0,COMPLETE,O_SENT_BACK,2012-02-07 09:58:05.463000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10899.0,COMPLETE,W_Nabellen offertes,2012-02-07 09:58:06.848000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10609.0,COMPLETE,W_Valideren aanvraag,2012-02-09 18:06:12.916000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
11201.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-10 06:15:05.973000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
11000.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-10 09:47:35.772000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
11000.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-10 09:55:33.768000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
11000.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-10 11:40:45.348000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10789.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-10 16:14:10.458000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10789.0,COMPLETE,W_Valideren aanvraag,2012-02-10 16:14:56.711000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10609.0,COMPLETE,W_Valideren aanvraag,2012-02-13 07:57:17.006000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10982.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-13 14:26:20.230000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10982.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-13 14:45:17.969000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10982.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-13 15:00:41.523000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10982.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-13 15:05:43.642000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10982.0,COMPLETE,W_Nabellen incomplete dossiers,2012-02-13 15:31:07.490000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10609.0,COMPLETE,O_ACCEPTED,2012-02-13 16:18:28.445000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10609.0,COMPLETE,A_ACTIVATED,2012-02-13 16:18:28.446000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10609.0,COMPLETE,A_APPROVED,2012-02-13 16:18:28.446000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10609.0,COMPLETE,A_REGISTERED,2012-02-13 16:18:28.446000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
10609.0,COMPLETE,W_Valideren aanvraag,2012-02-13 16:18:37.231000+00:00,2012-01-25 11:19:36.726000+00:00,203844,8500
112.0,COMPLETE,A_SUBMITTED,2012-01-25 11:21:40.018000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 11:21:40.119000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
112.0,COMPLETE,A_PREACCEPTED,2012-01-25 11:22:08.972000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
10861.0,COMPLETE,W_Completeren aanvraag,2012-01-25 12:15:23.543000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
,COMPLETE,W_Completeren aanvraag,2012-01-26 10:20:18.036000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
11181.0,COMPLETE,W_Completeren aanvraag,2012-01-27 13:22:01.003000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
11181.0,COMPLETE,W_Completeren aanvraag,2012-01-27 13:37:59.165000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
11203.0,COMPLETE,W_Completeren aanvraag,2012-01-27 17:53:45.388000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
,COMPLETE,W_Completeren aanvraag,2012-01-27 18:08:53.799000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
11203.0,COMPLETE,W_Completeren aanvraag,2012-01-27 18:16:47.222000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
11203.0,COMPLETE,W_Completeren aanvraag,2012-01-27 18:42:32.977000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
11203.0,COMPLETE,A_CANCELLED,2012-01-27 18:48:50.761000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
11203.0,COMPLETE,W_Completeren aanvraag,2012-01-27 18:48:54.538000+00:00,2012-01-25 11:21:40.018000+00:00,203847,20000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 11:23:07.170000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 11:23:07.425000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
112.0,COMPLETE,A_PREACCEPTED,2012-01-25 11:23:43.564000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10982.0,COMPLETE,A_ACCEPTED,2012-01-25 11:26:56.604000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10982.0,COMPLETE,A_FINALIZED,2012-01-25 11:27:58.251000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10982.0,COMPLETE,O_SELECTED,2012-01-25 11:27:58.251000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10982.0,COMPLETE,O_CREATED,2012-01-25 11:27:59.715000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10982.0,COMPLETE,O_SENT,2012-01-25 11:27:59.744000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10982.0,COMPLETE,W_Completeren aanvraag,2012-01-25 11:28:01.824000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10982.0,COMPLETE,W_Nabellen offertes,2012-01-25 11:29:38.937000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
11181.0,COMPLETE,W_Nabellen offertes,2012-01-26 16:39:27.875000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10861.0,COMPLETE,O_CANCELLED,2012-02-01 11:28:09.652000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10861.0,COMPLETE,O_SELECTED,2012-02-01 11:28:09.652000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10861.0,COMPLETE,O_CREATED,2012-02-01 11:28:11.300000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10861.0,COMPLETE,O_SENT,2012-02-01 11:28:11.341000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10861.0,COMPLETE,W_Nabellen offertes,2012-02-01 11:28:12.782000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10909.0,COMPLETE,W_Nabellen offertes,2012-02-08 20:40:48.638000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10899.0,COMPLETE,O_SENT_BACK,2012-02-13 12:41:43.049000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10899.0,COMPLETE,W_Nabellen offertes,2012-02-13 12:41:44.770000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10138.0,COMPLETE,A_APPROVED,2012-02-15 08:46:18.587000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10138.0,COMPLETE,A_REGISTERED,2012-02-15 08:46:18.587000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10138.0,COMPLETE,O_ACCEPTED,2012-02-15 08:46:18.587000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10138.0,COMPLETE,A_ACTIVATED,2012-02-15 08:46:18.588000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
10138.0,COMPLETE,W_Valideren aanvraag,2012-02-15 08:46:25.132000+00:00,2012-01-25 11:23:07.170000+00:00,203850,5250
112.0,COMPLETE,A_SUBMITTED,2012-01-25 11:28:45.233000+00:00,2012-01-25 11:28:45.233000+00:00,203853,7000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 11:28:45.895000+00:00,2012-01-25 11:28:45.233000+00:00,203853,7000
112.0,COMPLETE,A_DECLINED,2012-01-25 11:29:23.221000+00:00,2012-01-25 11:28:45.233000+00:00,203853,7000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 11:45:02.334000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 11:45:03.330000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
112.0,COMPLETE,A_PREACCEPTED,2012-01-25 11:45:50.586000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
11169.0,COMPLETE,A_ACCEPTED,2012-01-25 12:47:41.442000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
11169.0,COMPLETE,O_SELECTED,2012-01-25 12:49:25.134000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
11169.0,COMPLETE,A_FINALIZED,2012-01-25 12:49:25.134000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
11169.0,COMPLETE,O_CREATED,2012-01-25 12:49:26.327000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
11169.0,COMPLETE,O_SENT,2012-01-25 12:49:26.382000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
11169.0,COMPLETE,W_Completeren aanvraag,2012-01-25 12:49:28.496000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
10861.0,COMPLETE,W_Nabellen offertes,2012-02-01 11:52:27.153000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
11049.0,COMPLETE,O_SENT_BACK,2012-02-06 11:11:42.991000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
11049.0,COMPLETE,W_Nabellen offertes,2012-02-06 11:11:45.637000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
10138.0,COMPLETE,O_DECLINED,2012-02-09 16:49:24.975000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
10138.0,COMPLETE,A_DECLINED,2012-02-09 16:49:24.975000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
10138.0,COMPLETE,W_Valideren aanvraag,2012-02-09 16:49:32.559000+00:00,2012-01-25 11:45:02.334000+00:00,203856,5000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 12:03:42.357000+00:00,2012-01-25 12:03:42.357000+00:00,203859,10000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 12:03:42.586000+00:00,2012-01-25 12:03:42.357000+00:00,203859,10000
112.0,COMPLETE,A_PREACCEPTED,2012-01-25 12:04:14.588000+00:00,2012-01-25 12:03:42.357000+00:00,203859,10000
11169.0,COMPLETE,A_DECLINED,2012-01-25 12:59:06.388000+00:00,2012-01-25 12:03:42.357000+00:00,203859,10000
11169.0,COMPLETE,W_Completeren aanvraag,2012-01-25 12:59:10.538000+00:00,2012-01-25 12:03:42.357000+00:00,203859,10000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 12:08:50.790000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 12:08:50.997000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
112.0,COMPLETE,A_PREACCEPTED,2012-01-25 12:09:27.101000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11179.0,COMPLETE,W_Completeren aanvraag,2012-01-25 12:57:15.942000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11119.0,COMPLETE,W_Completeren aanvraag,2012-01-25 18:20:29.112000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11121.0,COMPLETE,A_ACCEPTED,2012-01-26 11:48:16.984000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11121.0,COMPLETE,O_SELECTED,2012-01-26 11:52:42.122000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11121.0,COMPLETE,A_FINALIZED,2012-01-26 11:52:42.122000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11121.0,COMPLETE,O_CREATED,2012-01-26 11:52:43.367000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11121.0,COMPLETE,O_SENT,2012-01-26 11:52:43.410000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11121.0,COMPLETE,W_Completeren aanvraag,2012-01-26 11:52:44.827000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11121.0,COMPLETE,W_Nabellen offertes,2012-01-26 11:54:09.874000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11259.0,COMPLETE,O_SENT_BACK,2012-02-01 12:39:34.321000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
11259.0,COMPLETE,W_Nabellen offertes,2012-02-01 12:39:35.585000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
10861.0,COMPLETE,W_Valideren aanvraag,2012-02-01 13:43:16.816000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
10809.0,COMPLETE,A_DECLINED,2012-02-07 09:50:29.497000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
10809.0,COMPLETE,O_DECLINED,2012-02-07 09:50:29.497000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
10809.0,COMPLETE,W_Valideren aanvraag,2012-02-07 09:50:32.630000+00:00,2012-01-25 12:08:50.789000+00:00,203862,7000
112.0,COMPLETE,A_SUBMITTED,2012-01-25 12:24:52.737000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
112.0,COMPLETE,A_PARTLYSUBMITTED,2012-01-25 12:24:53.533000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
10982.0,COMPLETE,A_PREACCEPTED,2012-01-25 12:55:41.902000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
10982.0,COMPLETE,W_Afhandelen leads,2012-01-25 12:55:43.606000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
11179.0,COMPLETE,A_ACCEPTED,2012-01-25 13:17:58.738000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
11179.0,COMPLETE,A_FINALIZED,2012-01-25 13:21:16.268000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
11179.0,COMPLETE,O_SELECTED,2012-01-25 13:21:16.268000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
11179.0,COMPLETE,O_CREATED,2012-01-25 13:21:17.469000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
11179.0,COMPLETE,O_SENT,2012-01-25 13:21:17.499000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
11179.0,COMPLETE,W_Completeren aanvraag,2012-01-25 13:21:19.515000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
11179.0,COMPLETE,O_CANCELLED,2012-01-25 13:22:13.434000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
11179.0,COMPLETE,O_SELECTED,2012-01-25 13:22:13.434000+00:00,2012-01-25 12:24:52.737000+00:00,203865,25000
